DATE,DEXCAUS,SP500,TSX,Gold,ED,month,year,day,year_month,BCPI,IR,PPI,M1,M3,Oil,Unemployment,IndProd,PPP
2016-06-13,1.2791,2079.06,13993.900391,1284.1,0.6525,6,2016,13,20166,381.93,0.8277273,99.75993,107.2036,108.2476,48.76,6.9,99.82345,1.207045
2016-06-14,1.2833,2075.32,13884.200195,1279.4,0.6548,6,2016,14,20166,381.93,0.8277273,99.75993,107.2036,108.2476,48.76,6.9,99.82345,1.207045
2016-06-15,1.2912,2071.5,13923.5,1282.0,0.65635,6,2016,15,20166,381.93,0.8277273,99.75993,107.2036,108.2476,48.76,6.9,99.82345,1.207045
2016-06-16,1.3039,2077.99,13882.400391,1307.0,0.6466,6,2016,16,20166,381.93,0.8277273,99.75993,107.2036,108.2476,48.76,6.9,99.82345,1.207045
2016-06-17,1.2875,2071.22,13901.799805,1284.5,0.6444,6,2016,17,20166,381.93,0.8277273,99.75993,107.2036,108.2476,48.76,6.9,99.82345,1.207045
2016-06-20,1.2807,2083.25,14015.099609,1283.25,0.6465,6,2016,20,20166,381.93,0.8277273,99.75993,107.2036,108.2476,48.76,6.9,99.82345,1.207045
2016-06-21,1.2817,2088.9,14012.299805,1280.8,0.64185,6,2016,21,20166,381.93,0.8277273,99.75993,107.2036,108.2476,48.76,6.9,99.82345,1.207045
2016-06-22,1.282,2085.45,14003.799805,1265.0,0.6401,6,2016,22,20166,381.93,0.8277273,99.75993,107.2036,108.2476,48.76,6.9,99.82345,1.207045
2016-06-23,1.2749,2113.32,14131.400391,1265.75,0.6401,6,2016,23,20166,381.93,0.8277273,99.75993,107.2036,108.2476,48.76,6.9,99.82345,1.207045
2016-06-24,1.2948,2037.41,13891.900391,1313.85,0.6236,6,2016,24,20166,381.93,0.8277273,99.75993,107.2036,108.2476,48.76,6.9,99.82345,1.207045
2016-06-27,1.3076,2000.54,13689.799805,1324.6,0.6271,6,2016,27,20166,381.93,0.8277273,99.75993,107.2036,108.2476,48.76,6.9,99.82345,1.207045
2016-06-28,1.3086,2036.09,13842.700195,1312.0,0.6311,6,2016,28,20166,381.93,0.8277273,99.75993,107.2036,108.2476,48.76,6.9,99.82345,1.207045
2016-06-29,1.299,2070.77,14036.700195,1317.75,0.6461,6,2016,29,20166,381.93,0.8277273,99.75993,107.2036,108.2476,48.76,6.9,99.82345,1.207045
2016-06-30,1.301,2098.86,14064.5,1317.0,0.6541,6,2016,30,20166,381.93,0.8277273,99.75993,107.2036,108.2476,48.76,6.9,99.82345,1.207045
2016-07-01,1.2897,2102.95,14064.5,1331.75,0.65335,7,2016,1,20167,366.21,0.8105,100.08,109.2079,109.6005,44.65,7.0,99.73464,1.207045
2016-07-05,1.295,2088.55,14219.599609,1344.75,0.6571,7,2016,5,20167,366.21,0.8105,100.08,109.2079,109.6005,44.65,7.0,99.73464,1.207045
2016-07-06,1.3003,2099.73,14231.099609,1370.0,0.6611,7,2016,6,20167,366.21,0.8105,100.08,109.2079,109.6005,44.65,7.0,99.73464,1.207045
2016-07-07,1.2984,2097.9,14134.5,1367.1,0.6646,7,2016,7,20167,366.21,0.8105,100.08,109.2079,109.6005,44.65,7.0,99.73464,1.207045
2016-07-08,1.3072,2129.9,14259.799805,1356.1,0.6671,7,2016,8,20167,366.21,0.8105,100.08,109.2079,109.6005,44.65,7.0,99.73464,1.207045
2016-07-11,1.3125,2137.16,14361.900391,1358.25,0.6691,7,2016,11,20167,366.21,0.8105,100.08,109.2079,109.6005,44.65,7.0,99.73464,1.207045
2016-07-12,1.3016,2152.14,14477.700195,1352.85,0.67335,7,2016,12,20167,366.21,0.8105,100.08,109.2079,109.6005,44.65,7.0,99.73464,1.207045
2016-07-13,1.2962,2152.43,14493.799805,1340.25,0.6801,7,2016,13,20167,366.21,0.8105,100.08,109.2079,109.6005,44.65,7.0,99.73464,1.207045
2016-07-14,1.2916,2163.75,14514.5,1325.7,0.6791,7,2016,14,20167,366.21,0.8105,100.08,109.2079,109.6005,44.65,7.0,99.73464,1.207045
2016-07-15,1.2978,2161.74,14482.400391,1330.5,0.68785,7,2016,15,20167,366.21,0.8105,100.08,109.2079,109.6005,44.65,7.0,99.73464,1.207045
2016-07-18,1.2984,2166.89,14532.400391,1326.15,0.6956,7,2016,18,20167,366.21,0.8105,100.08,109.2079,109.6005,44.65,7.0,99.73464,1.207045
2016-07-19,1.3027,2163.78,14524.599609,1332.2,0.6971,7,2016,19,20167,366.21,0.8105,100.08,109.2079,109.6005,44.65,7.0,99.73464,1.207045
2016-07-20,1.3037,2173.02,14533.599609,1325.6,0.7016,7,2016,20,20167,366.21,0.8105,100.08,109.2079,109.6005,44.65,7.0,99.73464,1.207045
2016-07-21,1.3056,2165.17,14565.799805,1322.0,0.7145,7,2016,21,20167,366.21,0.8105,100.08,109.2079,109.6005,44.65,7.0,99.73464,1.207045
2016-07-22,1.3178,2175.03,14600.700195,1323.2,0.721,7,2016,22,20167,366.21,0.8105,100.08,109.2079,109.6005,44.65,7.0,99.73464,1.207045
2016-07-25,1.3224,2168.48,14498.099609,1315.0,0.7335,7,2016,25,20167,366.21,0.8105,100.08,109.2079,109.6005,44.65,7.0,99.73464,1.207045
2016-07-26,1.3207,2169.18,14550.0,1321.25,0.743,7,2016,26,20167,366.21,0.8105,100.08,109.2079,109.6005,44.65,7.0,99.73464,1.207045
2016-07-27,1.3221,2166.58,14546.5,1320.8,0.7515,7,2016,27,20167,366.21,0.8105,100.08,109.2079,109.6005,44.65,7.0,99.73464,1.207045
2016-07-28,1.317,2170.06,14552.700195,1341.3,0.7565,7,2016,28,20167,366.21,0.8105,100.08,109.2079,109.6005,44.65,7.0,99.73464,1.207045
2016-07-29,1.304,2173.6,14582.700195,1332.5,0.7591,7,2016,29,20167,366.21,0.8105,100.08,109.2079,109.6005,44.65,7.0,99.73464,1.207045
2016-08-01,1.3096,2170.84,14582.700195,1348.85,0.7591,8,2016,1,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-08-02,1.3087,2157.03,14477.0,1358.15,0.7676,8,2016,2,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-08-03,1.3078,2163.79,14512.099609,1364.4,0.7776,8,2016,3,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-08-04,1.3025,2164.25,14528.799805,1351.15,0.7876,8,2016,4,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-08-05,1.3179,2182.87,14648.799805,1362.6,0.79235,8,2016,5,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-08-08,1.3162,2180.89,14755.599609,1330.0,0.8065,8,2016,8,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-08-09,1.3116,2181.74,14801.200195,1332.9,0.816,8,2016,9,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-08-10,1.3059,2175.49,14775.0,1351.85,0.8176,8,2016,10,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-08-11,1.3004,2185.79,14796.099609,1344.55,0.817,8,2016,11,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-08-12,1.2943,2184.05,14747.5,1336.7,0.81825,8,2016,12,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-08-15,1.2922,2190.15,14777.0,1339.2,0.80411,8,2016,15,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-08-16,1.2861,2178.15,14703.400391,1349.1,0.80128,8,2016,16,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-08-17,1.2885,2182.22,14697.599609,1342.75,0.81128,8,2016,17,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-08-18,1.2777,2187.02,14695.700195,1347.1,0.811,8,2016,18,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-08-19,1.2878,2183.87,14687.5,1346.85,0.81711,8,2016,19,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-08-22,1.2942,2182.64,14748.200195,1334.3,0.82544,8,2016,22,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-08-23,1.2904,2186.9,14764.799805,1338.5,0.82544,8,2016,23,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-08-24,1.2939,2175.44,14626.200195,1337.3,0.82544,8,2016,24,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-08-25,1.2934,2172.47,14630.700195,1324.5,0.82933,8,2016,25,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-08-26,1.2944,2169.04,14639.900391,1324.9,0.83344,8,2016,26,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-08-29,1.3018,2180.38,14682.0,1324.9,0.83344,8,2016,29,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-08-30,1.3075,2176.12,14684.900391,1318.85,0.84211,8,2016,30,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-08-31,1.3122,2170.95,14598.0,1314.45,0.83933,8,2016,31,20168,361.39,0.82,99.75993,110.1214,110.0335,44.72,7.0,99.64425,1.207045
2016-09-01,1.3107,2170.86,14683.900391,1305.7,0.83567,9,2016,1,20169,359.8,0.8109524,100.08,111.2251,110.7548,45.18,7.0,99.92811,1.207045
2016-09-02,1.2998,2179.98,14795.700195,1311.5,0.83511,9,2016,2,20169,359.8,0.8109524,100.08,111.2251,110.7548,45.18,7.0,99.92811,1.207045
2016-09-06,1.2843,2186.48,14813.0,1330.05,0.84067,9,2016,6,20169,359.8,0.8109524,100.08,111.2251,110.7548,45.18,7.0,99.92811,1.207045
2016-09-07,1.2895,2186.16,14796.799805,1348.75,0.83356,9,2016,7,20169,359.8,0.8109524,100.08,111.2251,110.7548,45.18,7.0,99.92811,1.207045
2016-09-08,1.291,2181.3,14803.299805,1348.0,0.84544,9,2016,8,20169,359.8,0.8109524,100.08,111.2251,110.7548,45.18,7.0,99.92811,1.207045
2016-09-09,1.3034,2127.81,14540.0,1335.65,0.85222,9,2016,9,20169,359.8,0.8109524,100.08,111.2251,110.7548,45.18,7.0,99.92811,1.207045
2016-09-12,1.3076,2159.04,14597.099609,1327.5,0.85578,9,2016,12,20169,359.8,0.8109524,100.08,111.2251,110.7548,45.18,7.0,99.92811,1.207045
2016-09-13,1.3167,2127.02,14349.099609,1328.5,0.85028,9,2016,13,20169,359.8,0.8109524,100.08,111.2251,110.7548,45.18,7.0,99.92811,1.207045
2016-09-14,1.3187,2125.77,14366.5,1323.2,0.85389,9,2016,14,20169,359.8,0.8109524,100.08,111.2251,110.7548,45.18,7.0,99.92811,1.207045
2016-09-15,1.3145,2147.26,14503.700195,1320.1,0.85656,9,2016,15,20169,359.8,0.8109524,100.08,111.2251,110.7548,45.18,7.0,99.92811,1.207045
2016-09-16,1.3212,2139.16,14450.700195,1314.25,0.85711,9,2016,16,20169,359.8,0.8109524,100.08,111.2251,110.7548,45.18,7.0,99.92811,1.207045
2016-09-19,1.318,2139.12,14496.200195,1315.05,0.86067,9,2016,19,20169,359.8,0.8109524,100.08,111.2251,110.7548,45.18,7.0,99.92811,1.207045
2016-09-20,1.3228,2139.76,14522.0,1315.4,0.86589,9,2016,20,20169,359.8,0.8109524,100.08,111.2251,110.7548,45.18,7.0,99.92811,1.207045
2016-09-21,1.3186,2163.12,14710.799805,1319.6,0.86333,9,2016,21,20169,359.8,0.8109524,100.08,111.2251,110.7548,45.18,7.0,99.92811,1.207045
2016-09-22,1.3036,2177.18,14797.200195,1332.45,0.85672,9,2016,22,20169,359.8,0.8109524,100.08,111.2251,110.7548,45.18,7.0,99.92811,1.207045
2016-09-23,1.3163,2164.69,14697.900391,1335.9,0.85294,9,2016,23,20169,359.8,0.8109524,100.08,111.2251,110.7548,45.18,7.0,99.92811,1.207045
2016-09-26,1.3196,2146.1,14619.5,1336.3,0.85294,9,2016,26,20169,359.8,0.8109524,100.08,111.2251,110.7548,45.18,7.0,99.92811,1.207045
2016-09-27,1.3247,2159.93,14558.0,1335.85,0.85378,9,2016,27,20169,359.8,0.8109524,100.08,111.2251,110.7548,45.18,7.0,99.92811,1.207045
2016-09-28,1.3237,2171.37,14731.400391,1324.8,0.83769,9,2016,28,20169,359.8,0.8109524,100.08,111.2251,110.7548,45.18,7.0,99.92811,1.207045
2016-09-29,1.3101,2151.13,14754.599609,1320.85,0.84561,9,2016,29,20169,359.8,0.8109524,100.08,111.2251,110.7548,45.18,7.0,99.92811,1.207045
2016-09-30,1.3115,2168.27,14725.900391,1327.9,0.85367,9,2016,30,20169,359.8,0.8109524,100.08,111.2251,110.7548,45.18,7.0,99.92811,1.207045
2016-10-03,1.3138,2161.2,14689.0,1318.65,0.85789,10,2016,3,201610,375.91,0.816,100.9336,112.2208,111.5642,49.78,7.0,98.85504,1.207045
2016-10-04,1.3171,2150.49,14521.0,1309.15,0.86433,10,2016,4,201610,375.91,0.816,100.9336,112.2208,111.5642,49.78,7.0,98.85504,1.207045
2016-10-05,1.3177,2159.73,14610.599609,1274.0,0.86794,10,2016,5,201610,375.91,0.816,100.9336,112.2208,111.5642,49.78,7.0,98.85504,1.207045
2016-10-06,1.3209,2160.77,14595.5,1265.5,0.87156,10,2016,6,201610,375.91,0.816,100.9336,112.2208,111.5642,49.78,7.0,98.85504,1.207045
2016-10-07,1.3306,2153.74,14566.299805,1255.0,0.87606,10,2016,7,201610,375.91,0.816,100.9336,112.2208,111.5642,49.78,7.0,98.85504,1.207045
2016-10-11,1.3235,2136.73,14549.599609,1256.4,0.8775,10,2016,11,201610,375.91,0.816,100.9336,112.2208,111.5642,49.78,7.0,98.85504,1.207045
2016-10-12,1.3277,2139.18,14619.0,1255.7,0.88111,10,2016,12,201610,375.91,0.816,100.9336,112.2208,111.5642,49.78,7.0,98.85504,1.207045
2016-10-13,1.3219,2132.55,14643.700195,1258.0,0.88,10,2016,13,201610,375.91,0.816,100.9336,112.2208,111.5642,49.78,7.0,98.85504,1.207045
2016-10-14,1.3169,2132.98,14585.0,1256.15,0.88167,10,2016,14,201610,375.91,0.816,100.9336,112.2208,111.5642,49.78,7.0,98.85504,1.207045
2016-10-17,1.3135,2126.5,14596.5,1252.7,0.87761,10,2016,17,201610,375.91,0.816,100.9336,112.2208,111.5642,49.78,7.0,98.85504,1.207045
2016-10-18,1.3105,2139.6,14752.299805,1261.65,0.88122,10,2016,18,201610,375.91,0.816,100.9336,112.2208,111.5642,49.78,7.0,98.85504,1.207045
2016-10-19,1.3105,2144.29,14840.5,1269.75,0.88067,10,2016,19,201610,375.91,0.816,100.9336,112.2208,111.5642,49.78,7.0,98.85504,1.207045
2016-10-20,1.3197,2141.34,14847.900391,1269.2,0.88178,10,2016,20,201610,375.91,0.816,100.9336,112.2208,111.5642,49.78,7.0,98.85504,1.207045
2016-10-21,1.3324,2141.16,14939.0,1263.95,0.88178,10,2016,21,201610,375.91,0.816,100.9336,112.2208,111.5642,49.78,7.0,98.85504,1.207045
2016-10-24,1.3387,2151.33,14923.0,1267.0,0.88372,10,2016,24,201610,375.91,0.816,100.9336,112.2208,111.5642,49.78,7.0,98.85504,1.207045
2016-10-25,1.3333,2143.16,14870.599609,1269.3,0.88567,10,2016,25,201610,375.91,0.816,100.9336,112.2208,111.5642,49.78,7.0,98.85504,1.207045
2016-10-26,1.3361,2139.43,14807.599609,1273.9,0.89039,10,2016,26,201610,375.91,0.816,100.9336,112.2208,111.5642,49.78,7.0,98.85504,1.207045
2016-10-27,1.3385,2133.04,14833.799805,1269.3,0.88733,10,2016,27,201610,375.91,0.816,100.9336,112.2208,111.5642,49.78,7.0,98.85504,1.207045
2016-10-28,1.3383,2126.41,14785.299805,1265.9,0.88594,10,2016,28,201610,375.91,0.816,100.9336,112.2208,111.5642,49.78,7.0,98.85504,1.207045
2016-10-31,1.3403,2126.15,14787.299805,1274.2,0.88428,10,2016,31,201610,375.91,0.816,100.9336,112.2208,111.5642,49.78,7.0,98.85504,1.207045
2016-11-01,1.3377,2111.72,14778.299805,1284.4,0.88094,11,2016,1,201611,360.96,0.82,101.3604,113.0167,111.9082,45.66,6.9,99.87102,1.207045
2016-11-02,1.3387,2097.94,14594.700195,1295.85,0.87567,11,2016,2,201611,360.96,0.82,101.3604,113.0167,111.9082,45.66,6.9,99.87102,1.207045
2016-11-03,1.3384,2088.66,14583.400391,1293.0,0.88094,11,2016,3,201611,360.96,0.82,101.3604,113.0167,111.9082,45.66,6.9,99.87102,1.207045
2016-11-04,1.3413,2085.18,14509.299805,1301.7,0.88261,11,2016,4,201611,360.96,0.82,101.3604,113.0167,111.9082,45.66,6.9,99.87102,1.207045
2016-11-07,1.338,2131.52,14652.5,1286.8,0.88678,11,2016,7,201611,360.96,0.82,101.3604,113.0167,111.9082,45.66,6.9,99.87102,1.207045
2016-11-08,1.3335,2139.56,14656.799805,1284.0,0.88233,11,2016,8,201611,360.96,0.82,101.3604,113.0167,111.9082,45.66,6.9,99.87102,1.207045
2016-11-09,1.3406,2163.26,14759.900391,1304.55,0.8865,11,2016,9,201611,360.96,0.82,101.3604,113.0167,111.9082,45.66,6.9,99.87102,1.207045
2016-11-10,1.3474,2167.48,14744.299805,1280.9,0.90206,11,2016,10,201611,360.96,0.82,101.3604,113.0167,111.9082,45.66,6.9,99.87102,1.207045
2016-11-14,1.3581,2164.2,14598.5,1222.6,0.91122,11,2016,14,201611,360.96,0.82,101.3604,113.0167,111.9082,45.66,6.9,99.87102,1.207045
2016-11-15,1.3468,2180.39,14756.099609,1228.9,0.90622,11,2016,15,201611,360.96,0.82,101.3604,113.0167,111.9082,45.66,6.9,99.87102,1.207045
2016-11-16,1.3415,2176.94,14733.200195,1225.7,0.90872,11,2016,16,201611,360.96,0.82,101.3604,113.0167,111.9082,45.66,6.9,99.87102,1.207045
2016-11-17,1.3429,2187.12,14826.099609,1232.0,0.91122,11,2016,17,201611,360.96,0.82,101.3604,113.0167,111.9082,45.66,6.9,99.87102,1.207045
2016-11-18,1.3518,2181.9,14864.0,1206.1,0.91622,11,2016,18,201611,360.96,0.82,101.3604,113.0167,111.9082,45.66,6.9,99.87102,1.207045
2016-11-21,1.3432,2198.18,15039.900391,1214.95,0.91983,11,2016,21,201611,360.96,0.82,101.3604,113.0167,111.9082,45.66,6.9,99.87102,1.207045
2016-11-22,1.3444,2202.94,15100.400391,1217.55,0.92483,11,2016,22,201611,360.96,0.82,101.3604,113.0167,111.9082,45.66,6.9,99.87102,1.207045
2016-11-23,1.3467,2204.72,15080.900391,1213.25,0.93011,11,2016,23,201611,360.96,0.82,101.3604,113.0167,111.9082,45.66,6.9,99.87102,1.207045
2016-11-25,1.3512,2213.35,15075.400391,1187.5,0.93733,11,2016,25,201611,360.96,0.82,101.3604,113.0167,111.9082,45.66,6.9,99.87102,1.207045
2016-11-28,1.3401,2201.72,15015.400391,1189.1,0.93511,11,2016,28,201611,360.96,0.82,101.3604,113.0167,111.9082,45.66,6.9,99.87102,1.207045
2016-11-29,1.3435,2204.66,14999.799805,1187.3,0.93067,11,2016,29,201611,360.96,0.82,101.3604,113.0167,111.9082,45.66,6.9,99.87102,1.207045
2016-11-30,1.3425,2198.81,15082.900391,1187.4,0.93417,11,2016,30,201611,360.96,0.82,101.3604,113.0167,111.9082,45.66,6.9,99.87102,1.207045
2016-12-01,1.333,2191.08,15027.5,1168.75,0.94167,12,2016,1,201612,388.41,0.823,101.5738,113.6818,112.5724,51.97,7.0,100.3066,1.207045
2016-12-02,1.3298,2191.95,15052.5,1171.65,0.94639,12,2016,2,201612,388.41,0.823,101.5738,113.6818,112.5724,51.97,7.0,100.3066,1.207045
2016-12-05,1.3271,2204.71,15095.200195,1164.9,0.94806,12,2016,5,201612,388.41,0.823,101.5738,113.6818,112.5724,51.97,7.0,100.3066,1.207045
2016-12-06,1.3279,2212.23,15125.799805,1171.15,0.95083,12,2016,6,201612,388.41,0.823,101.5738,113.6818,112.5724,51.97,7.0,100.3066,1.207045
2016-12-07,1.3251,2241.35,15237.799805,1171.25,0.95083,12,2016,7,201612,388.41,0.823,101.5738,113.6818,112.5724,51.97,7.0,100.3066,1.207045
2016-12-08,1.322,2246.19,15295.200195,1174.75,0.95306,12,2016,8,201612,388.41,0.823,101.5738,113.6818,112.5724,51.97,7.0,100.3066,1.207045
2016-12-09,1.3162,2259.53,15312.200195,1168.9,0.9565,12,2016,9,201612,388.41,0.823,101.5738,113.6818,112.5724,51.97,7.0,100.3066,1.207045
2016-12-12,1.3137,2256.96,15287.700195,1154.4,0.95872,12,2016,12,201612,388.41,0.823,101.5738,113.6818,112.5724,51.97,7.0,100.3066,1.207045
2016-12-13,1.3119,2271.72,15385.299805,1157.35,0.96344,12,2016,13,201612,388.41,0.823,101.5738,113.6818,112.5724,51.97,7.0,100.3066,1.207045
2016-12-14,1.3123,2253.28,15197.200195,1160.95,0.97039,12,2016,14,201612,388.41,0.823,101.5738,113.6818,112.5724,51.97,7.0,100.3066,1.207045
2016-12-15,1.3397,2262.03,15218.299805,1132.45,0.99317,12,2016,15,201612,388.41,0.823,101.5738,113.6818,112.5724,51.97,7.0,100.3066,1.207045
2016-12-16,1.3339,2258.07,15252.200195,1134.85,0.99733,12,2016,16,201612,388.41,0.823,101.5738,113.6818,112.5724,51.97,7.0,100.3066,1.207045
2016-12-19,1.3395,2262.53,15269.900391,1137.6,0.99428,12,2016,19,201612,388.41,0.823,101.5738,113.6818,112.5724,51.97,7.0,100.3066,1.207045
2016-12-20,1.3376,2270.76,15293.0,1132.75,0.99622,12,2016,20,201612,388.41,0.823,101.5738,113.6818,112.5724,51.97,7.0,100.3066,1.207045
2016-12-21,1.3401,2265.18,15305.900391,1134.4,0.99761,12,2016,21,201612,388.41,0.823,101.5738,113.6818,112.5724,51.97,7.0,100.3066,1.207045
2016-12-22,1.347,2260.96,15335.200195,1130.55,0.99706,12,2016,22,201612,388.41,0.823,101.5738,113.6818,112.5724,51.97,7.0,100.3066,1.207045
2016-12-23,1.3533,2263.79,15328.200195,1131.0,0.99706,12,2016,23,201612,388.41,0.823,101.5738,113.6818,112.5724,51.97,7.0,100.3066,1.207045
2016-12-27,1.3553,2268.88,15328.200195,1131.0,0.99706,12,2016,27,201612,388.41,0.823,101.5738,113.6818,112.5724,51.97,7.0,100.3066,1.207045
2016-12-28,1.3555,2249.92,15361.099609,1139.75,0.99817,12,2016,28,201612,388.41,0.823,101.5738,113.6818,112.5724,51.97,7.0,100.3066,1.207045
2016-12-29,1.3488,2249.26,15422.099609,1146.8,0.99789,12,2016,29,201612,388.41,0.823,101.5738,113.6818,112.5724,51.97,7.0,100.3066,1.207045
2016-12-30,1.3426,2238.83,15287.599609,1159.1,0.99789,12,2016,30,201612,388.41,0.823,101.5738,113.6818,112.5724,51.97,7.0,100.3066,1.207045
2017-01-03,1.3437,2257.83,15403.0,1148.65,0.99872,1,2017,3,20171,397.19,0.872381,102.3206,115.3633,113.0862,52.5,6.8,100.6042,1.212304
2017-01-04,1.3293,2270.75,15516.799805,1165.9,1.00511,1,2017,4,20171,397.19,0.872381,102.3206,115.3633,113.0862,52.5,6.8,100.6042,1.212304
2017-01-05,1.3216,2269.0,15586.599609,1173.05,1.00928,1,2017,5,20171,397.19,0.872381,102.3206,115.3633,113.0862,52.5,6.8,100.6042,1.212304
2017-01-06,1.3216,2276.98,15496.099609,1178.0,1.01011,1,2017,6,20171,397.19,0.872381,102.3206,115.3633,113.0862,52.5,6.8,100.6042,1.212304
2017-01-09,1.322,2268.9,15389.0,1176.1,1.01483,1,2017,9,20171,397.19,0.872381,102.3206,115.3633,113.0862,52.5,6.8,100.6042,1.212304
2017-01-10,1.3208,2268.9,15426.299805,1183.2,1.01789,1,2017,10,20171,397.19,0.872381,102.3206,115.3633,113.0862,52.5,6.8,100.6042,1.212304
2017-01-11,1.3219,2275.32,15491.5,1187.55,1.02178,1,2017,11,20171,397.19,0.872381,102.3206,115.3633,113.0862,52.5,6.8,100.6042,1.212304
2017-01-12,1.313,2270.44,15418.200195,1206.65,1.02178,1,2017,12,20171,397.19,0.872381,102.3206,115.3633,113.0862,52.5,6.8,100.6042,1.212304
2017-01-13,1.3134,2274.64,15497.299805,1196.35,1.02317,1,2017,13,20171,397.19,0.872381,102.3206,115.3633,113.0862,52.5,6.8,100.6042,1.212304
2017-01-17,1.306,2267.89,15441.400391,1217.5,1.02483,1,2017,17,20171,397.19,0.872381,102.3206,115.3633,113.0862,52.5,6.8,100.6042,1.212304
2017-01-18,1.3175,2271.89,15397.900391,1212.5,1.03011,1,2017,18,20171,397.19,0.872381,102.3206,115.3633,113.0862,52.5,6.8,100.6042,1.212304
2017-01-19,1.3327,2263.69,15409.799805,1203.35,1.04122,1,2017,19,20171,397.19,0.872381,102.3206,115.3633,113.0862,52.5,6.8,100.6042,1.212304
2017-01-23,1.3283,2265.2,15480.099609,1213.75,1.03789,1,2017,23,20171,397.19,0.872381,102.3206,115.3633,113.0862,52.5,6.8,100.6042,1.212304
2017-01-24,1.3152,2280.07,15610.700195,1213.3,1.03178,1,2017,24,20171,397.19,0.872381,102.3206,115.3633,113.0862,52.5,6.8,100.6042,1.212304
2017-01-25,1.3074,2298.37,15643.799805,1203.5,1.03733,1,2017,25,20171,397.19,0.872381,102.3206,115.3633,113.0862,52.5,6.8,100.6042,1.212304
2017-01-26,1.3104,2296.68,15615.5,1191.55,1.039,1,2017,26,20171,397.19,0.872381,102.3206,115.3633,113.0862,52.5,6.8,100.6042,1.212304
2017-01-27,1.3108,2294.69,15575.799805,1184.2,1.039,1,2017,27,20171,397.19,0.872381,102.3206,115.3633,113.0862,52.5,6.8,100.6042,1.212304
2017-01-30,1.3092,2280.9,15405.099609,1189.85,1.034,1,2017,30,20171,397.19,0.872381,102.3206,115.3633,113.0862,52.5,6.8,100.6042,1.212304
2017-01-31,1.303,2278.87,15386.0,1198.8,1.03456,1,2017,31,20171,397.19,0.872381,102.3206,115.3633,113.0862,52.5,6.8,100.6042,1.212304
2017-02-01,1.3088,2279.55,15402.400391,1210.0,1.03456,2,2017,1,20172,410.28,0.8768421,102.534,115.1313,112.9328,53.47,6.6,100.2775,1.212304
2017-02-02,1.3018,2280.85,15399.099609,1224.05,1.03372,2,2017,2,20172,410.28,0.8768421,102.534,115.1313,112.9328,53.47,6.6,100.2775,1.212304
2017-02-03,1.3003,2297.42,15476.400391,1213.05,1.034,2,2017,3,20172,410.28,0.8768421,102.534,115.1313,112.9328,53.47,6.6,100.2775,1.212304
2017-02-06,1.3116,2292.56,15456.900391,1221.85,1.03844,2,2017,6,20172,410.28,0.8768421,102.534,115.1313,112.9328,53.47,6.6,100.2775,1.212304
2017-02-07,1.3166,2293.08,15498.799805,1231.0,1.03817,2,2017,7,20172,410.28,0.8768421,102.534,115.1313,112.9328,53.47,6.6,100.2775,1.212304
2017-02-08,1.3156,2294.67,15554.0,1235.6,1.03372,2,2017,8,20172,410.28,0.8768421,102.534,115.1313,112.9328,53.47,6.6,100.2775,1.212304
2017-02-09,1.3139,2307.87,15617.299805,1241.75,1.03372,2,2017,9,20172,410.28,0.8768421,102.534,115.1313,112.9328,53.47,6.6,100.2775,1.212304
